database_name;docf;hidden_channels;num_layers;p_dropout;loss_function;version;loss_test;micro_test;acc_test;epoch_convergence
cstr;merge;20;2;0,0;fl;1;0,5010093450546265;0,7591629868321597;0,7583333333333333;203
cstr;merge;20;2;0,2;ce;1;0,9362486600875854;0,7570186781609196;0,75;721
cstr;merge;20;2;0,2;fl;1;0,48717200756073;0,7399459680807254;0,7333333333333333;326
cstr;merge;20;3;0,0;ce;1;0,8415940403938293;0,7425948832127323;0,7416666666666667;198
cstr;merge;20;3;0,0;fl;1;0,6102948784828186;0,7110011875399652;0,7416666666666667;82
cstr;merge;20;3;0,2;ce;1;0,7927150726318359;0,7465441683919944;0,7416666666666667;166
cstr;merge;20;3;0,2;fl;1;0,6137502789497375;0,73266035591617;0,7333333333333333;179
cstr;merge;20;4;0,0;ce;1;0,8706934452056885;0,6850831836633053;0,7083333333333334;103
cstr;merge;20;4;0,0;fl;1;0,7628371119499207;0,7254792864882887;0,7166666666666667;308
cstr;merge;20;4;0,2;ce;1;0,7929613590240479;0,7302196078040714;0,7333333333333333;156
cstr;merge;20;4;0,2;fl;1;0,573175311088562;0,7035267090275347;0,7;115
cstr;merge;40;2;0,0;ce;1;0,7337383031845093;0,7595907757013307;0,7583333333333333;121
cstr;merge;40;2;0,0;fl;1;0,4846607744693756;0,7551735368270921;0,7583333333333333;107
cstr;merge;40;2;0,2;ce;1;1,2548096179962158;0,7468903111575526;0,7416666666666667;1057
cstr;merge;40;2;0,2;fl;1;0,4504331946372986;0,7762270517940622;0,775;126
cstr;merge;40;3;0,0;ce;1;0,7470887899398804;0,7745240944442836;0,775;81
cstr;merge;40;3;0,0;fl;1;0,558343231678009;0,7953667026928153;0,7916666666666666;50
cstr;merge;40;3;0,2;ce;1;0,7205266356468201;0,7146537409462166;0,725;84
cstr;merge;40;3;0,2;fl;1;0,5172904133796692;0,7319798752834467;0,7416666666666667;82
cstr;merge;40;4;0,0;ce;1;4,3531975746154785;0,6880332538420774;0,675;560
cstr;merge;40;4;0,0;fl;1;0,5505158305168152;0,6951369463869465;0,6916666666666667;71
cstr;merge;40;4;0,2;ce;1;0,8525764346122742;0,7326011920007839;0,7333333333333333;83
cstr;merge;40;4;0,2;fl;1;0,5234653949737549;0,72477096546864;0,7583333333333333;62
cstr;merge;100;2;0,0;ce;1;0,7699469327926636;0,7469334926324173;0,7416666666666667;53
cstr;merge;100;2;0,0;fl;1;0,49761664867401123;0,7651795434170687;0,7666666666666667;53
cstr;merge;100;2;0,2;ce;1;0,7257879376411438;0,776218871484572;0,775;59
cstr;merge;100;2;0,2;fl;1;0,5093932747840881;0,7537450452773035;0,75;57
cstr;merge;100;3;0,0;ce;1;0,9126768112182617;0,7300803300043422;0,7583333333333333;28
cstr;merge;100;3;0,0;fl;1;0,5033512711524963;0,7439732941770294;0,7333333333333333;44
cstr;merge;100;3;0,2;ce;1;0,8015342354774475;0,7335512852857905;0,7333333333333333;40
cstr;merge;100;3;0,2;fl;1;0,5330358147621155;0,7769448781258793;0,7666666666666667;41
cstr;merge;100;4;0,0;ce;1;0,8504969477653503;0,6956506506506506;0,725;29
cstr;merge;100;4;0,0;fl;1;0,6447628736495972;0,7339471326164874;0,7333333333333333;36
cstr;merge;100;4;0,2;ce;1;0,8065507411956787;0,7253865182436611;0,7583333333333333;29
cstr;merge;100;4;0,2;fl;1;0,5450516939163208;0,7319537562913413;0,7333333333333333;31
dmoz_computers;None;20;2;0,0;ce;1;0,6202352643013;0,8070577257980083;0,81;270
dmoz_computers;None;20;2;0,0;fl;1;0,45407599210739136;0,806458559988502;0,811;203
dmoz_computers;None;20;2;0,2;ce;1;1,2290436029434204;0,8070272714496803;0,81;1312
dmoz_computers;None;20;2;0,2;fl;1;0,7172496318817139;0,8023651814943821;0,808;1128
dmoz_computers;None;20;3;0,0;ce;1;0,6780521869659424;0,8092498516307858;0,81;108
dmoz_computers;None;20;3;0,0;fl;1;0,44123297929763794;0,8046603132637858;0,808;134
dmoz_computers;None;20;3;0,2;ce;1;1,538935899734497;0,8056380681219392;0,809;1092
dmoz_computers;None;20;3;0,2;fl;1;1,0368584394454956;0,7993196693425284;0,802;978
dmoz_computers;None;20;4;0,0;ce;1;1,0270917415618896;0,7963523315552097;0,801;64
dmoz_computers;None;20;4;0,0;fl;1;0,6011946201324463;0,8009508222926849;0,806;114
dmoz_computers;None;20;4;0,2;ce;1;1,8830126523971558;0,805307682106736;0,808;1395
dmoz_computers;None;20;4;0,2;fl;1;1,2567191123962402;0,7978266211838769;0,802;943
dmoz_computers;None;40;2;0,0;ce;1;0,628201425075531;0,7958489889727315;0,802;140
dmoz_computers;None;40;2;0,0;fl;1;0,4285355508327484;0,810811153160156;0,812;126
dmoz_computers;None;40;2;0,2;ce;1;1,040395975112915;0,8109331437394404;0,815;1430
dmoz_computers;None;40;2;0,2;fl;1;0,6003619432449341;0,8086100989023602;0,812;833
dmoz_computers;None;40;3;0,0;ce;1;0,7167295813560486;0,8066442426766145;0,811;118
dmoz_computers;None;40;3;0,0;fl;1;0,9532185792922974;0,8020198993472579;0,807;32
dmoz_computers;None;40;3;0,2;ce;1;1,0385591983795166;0,8083433384056096;0,813;333
dmoz_computers;None;40;3;0,2;fl;1;0,7680698037147522;0,8041223959297671;0,81;619
dmoz_computers;None;40;4;0,0;ce;1;0,736034631729126;0,8068881650202495;0,811;87
dmoz_computers;None;40;4;0,0;fl;1;0,4928869903087616;0,8068307659150873;0,809;73
dmoz_computers;None;40;4;0,2;ce;1;1,548283338546753;0,8046772962872485;0,809;514
dmoz_computers;None;40;4;0,2;fl;1;0,7806596159934998;0,8051067361713727;0,807;265
dmoz_computers;None;100;2;0,0;ce;1;0,5956841111183167;0,8109177944506477;0,814;77
dmoz_computers;None;100;2;0,0;fl;1;0,4676138162612915;0,8079947268988862;0,812;36
dmoz_computers;None;100;2;0,2;ce;1;0,8949832916259766;0,8101734475280539;0,815;559
dmoz_computers;None;100;2;0,2;fl;1;0,5573327541351318;0,8088406738020351;0,814;563
dmoz_computers;None;100;3;0,0;ce;1;0,6044495105743408;0,8088203949590618;0,812;37
dmoz_computers;None;100;3;0,0;fl;1;0,5718640089035034;0,8079746234111101;0,812;158
dmoz_computers;None;100;3;0,2;ce;1;1,159661889076233;0,8121335190625496;0,817;615
dmoz_computers;None;100;3;0,2;fl;1;0,5936291217803955;0,8158169757773267;0,819;129
dmoz_computers;None;100;4;0,0;ce;1;0,7829390168190002;0,8043310662715367;0,812;19
dmoz_computers;None;100;4;0,0;fl;1;0,5308070182800293;0,8059261940936305;0,807;39
dmoz_computers;None;100;4;0,2;ce;1;1,4771382808685303;0,8111290260164772;0,813;907
dmoz_computers;None;100;4;0,2;fl;1;0,8418470025062561;0,8077595381283136;0,811;369
dmoz_computers;merge;20;2;0,0;ce;1;0,6335157752037048;0,8062344645917294;0,81;370
dmoz_computers;merge;20;2;0,0;fl;1;0,4261018633842468;0,807272249186183;0,81;187
dmoz_computers;merge;20;2;0,2;ce;1;0,6713321208953857;0,8133081465063828;0,817;537
dmoz_computers;merge;20;2;0,2;fl;1;0,4409540891647339;0,8155392339048392;0,82;1282
dmoz_computers;merge;20;3;0,0;ce;1;0,6485822796821594;0,8046172061643475;0,809;307
dmoz_computers;merge;20;3;0,0;fl;1;0,4452594518661499;0,8087744252519949;0,813;989
dmoz_computers;merge;20;3;0,2;ce;1;0,6717724800109863;0,8150288990320509;0,819;1015
dmoz_computers;merge;20;3;0,2;fl;1;0,48472514748573303;0,8162559247158915;0,821;1050
dmoz_computers;merge;20;4;0,0;ce;1;0,6399390697479248;0,8059930864319055;0,81;173
dmoz_computers;merge;20;4;0,0;fl;1;0,48048779368400574;0,8084867612898056;0,813;690
dmoz_computers;merge;20;4;0,2;ce;1;0,7649136781692505;0,8140573720652001;0,818;1399
dmoz_computers;merge;20;4;0,2;fl;1;0,5022829174995422;0,8155161311341121;0,821;1327
dmoz_computers;merge;40;2;0,0;ce;1;0,8063094615936279;0,8069045674587073;0,812;80
dmoz_computers;merge;40;2;0,0;fl;1;0,4164905250072479;0,8132070276577718;0,816;132
dmoz_computers;merge;40;2;0,2;ce;1;0,6688382029533386;0,8126846593900705;0,817;1006
dmoz_computers;merge;40;2;0,2;fl;1;0,4374147355556488;0,8148626136892191;0,818;436
dmoz_computers;merge;40;3;0,0;ce;1;0,6477102041244507;0,8058457117932546;0,81;160
dmoz_computers;merge;40;3;0,0;fl;1;0,4291444420814514;0,8083716745830671;0,812;116
dmoz_computers;merge;40;3;0,2;ce;1;0,7323585152626038;0,8159537176843257;0,82;1217
dmoz_computers;merge;40;3;0,2;fl;1;0,4354766607284546;0,8155584275902914;0,82;305
dmoz_computers;merge;40;4;0,0;ce;1;0,6732302904129028;0,8062005196778806;0,81;93
dmoz_computers;merge;40;4;0,0;fl;1;0,4601929485797882;0,8072743827512745;0,811;394
dmoz_computers;merge;40;4;0,2;ce;1;0,7975611090660095;0,8160618127620396;0,82;1072
dmoz_computers;merge;40;4;0,2;fl;1;0,48881614208221436;0,8187569401441794;0,823;905
dmoz_computers;merge;100;2;0,0;ce;1;1,0028104782104492;0,8066264439611384;0,814;1448
dmoz_computers;merge;100;2;0,0;fl;1;0,4805190861225128;0,8096537282254092;0,814;727
dmoz_computers;merge;100;2;0,2;ce;1;0,7187318801879883;0,8175748885776346;0,822;1237
dmoz_computers;merge;100;2;0,2;fl;1;0,5125408172607422;0,8143574861268414;0,819;1276
dmoz_computers;merge;100;3;0,0;ce;1;0,674446165561676;0,8062058062465756;0,811;226
dmoz_computers;merge;100;3;0,0;fl;1;0,44881322979927063;0,8091524134874429;0,814;253
dmoz_computers;merge;100;3;0,2;ce;1;0,7122374773025513;0,8138710786434445;0,818;454
dmoz_computers;merge;100;3;0,2;fl;1;0,47154176235198975;0,8145949692543338;0,819;491
dmoz_computers;merge;100;4;0,0;ce;1;0,781711757183075;0,808918569556449;0,812;42
dmoz_computers;merge;100;4;0,0;fl;1;0,45253050327301025;0,8068756486371463;0,812;182
dmoz_computers;merge;100;4;0,2;ce;1;0,6980868577957153;0,8164122356791067;0,821;220
dmoz_computers;merge;100;4;0,2;fl;1;0,44827190041542053;0,8168441529300874;0,821;189
dmoz_health;None;20;2;0,0;ce;1;0,523116409778595;0,8510511269821494;0,85;176
dmoz_health;None;20;2;0,0;fl;1;0,36320817470550537;0,8510427625704895;0,85;167
dmoz_health;None;20;2;0,2;ce;1;0,7422933578491211;0,8569278965919482;0,857;1185
dmoz_health;None;20;2;0,2;fl;1;0,5334339141845703;0,8583685452091782;0,858;1449
dmoz_health;None;20;3;0,0;ce;1;0,5438332557678223;0,8473001988937529;0,847;546
dmoz_health;None;20;3;0,0;fl;1;0,7019808888435364;0,8463914782311011;0,846;62
dmoz_health;None;20;3;0,2;ce;1;1,0769587755203247;0,8550581281527994;0,855;1317
dmoz_health;None;20;3;0,2;fl;1;0,5924000144004822;0,8455488123597591;0,847;1089
dmoz_health;None;20;4;0,0;ce;1;0,5177291035652161;0,851255814655709;0,85;126
dmoz_health;None;20;4;0,0;fl;1;0,5609185695648193;0,8343540424150715;0,835;84
dmoz_health;None;20;4;0,2;ce;1;1,1250461339950562;0,8460676210628216;0,846;885
dmoz_health;None;20;4;0,2;fl;1;0,6874703168869019;0,8475157622444165;0,847;726
dmoz_health;None;40;2;0,0;ce;1;0,7296963930130005;0,8627833102096135;0,862;75
dmoz_health;None;40;2;0,0;fl;1;0,3261186480522156;0,8505291340444596;0,85;1499
dmoz_health;None;40;2;0,2;ce;1;0,5893250703811646;0,8615091009718088;0,861;739
dmoz_health;None;40;2;0,2;fl;1;0,42065590620040894;0,8614771514344319;0,861;799
dmoz_health;None;40;3;0,0;ce;1;0,9896135330200195;0,8613202412387393;0,859;46
dmoz_health;None;40;3;0,0;fl;1;0,35332798957824707;0,8500031982274332;0,848;67
dmoz_health;None;40;3;0,2;ce;1;0,7377997040748596;0,8602363433815047;0,86;649
dmoz_health;None;40;3;0,2;fl;1;0,5186280608177185;0,8596710670453873;0,859;549
dmoz_health;None;40;4;0,0;ce;1;0,48221355676651;0,8492934419723719;0,85;59
dmoz_health;None;40;4;0,0;fl;1;0,36832940578460693;0,8499739594359531;0,851;68
dmoz_health;None;40;4;0,2;ce;1;0,9546166658401489;0,8504021462065434;0,85;718
dmoz_health;None;40;4;0,2;fl;1;0,6081644296646118;0,8544652201941797;0,855;1081
dmoz_health;None;100;2;0,0;ce;1;0,490466833114624;0,8558527568509254;0,856;712
dmoz_health;None;100;2;0,0;fl;1;0,32006412744522095;0,8527032467155351;0,853;346
dmoz_health;None;100;2;0,2;ce;1;0,4756512939929962;0,8622160051122366;0,862;170
dmoz_health;None;100;2;0,2;fl;1;0,36725714802742004;0,861952462930635;0,862;1132
dmoz_health;None;100;3;0,0;ce;1;0,8636021614074707;0,8601183982258152;0,858;19
dmoz_health;None;100;3;0,0;fl;1;0,3436339795589447;0,8542979710001769;0,854;69
dmoz_health;None;100;3;0,2;ce;1;0,7395135760307312;0,8579327086505448;0,858;1364
dmoz_health;None;100;3;0,2;fl;1;0,4329361617565155;0,8608292006612565;0,861;412
dmoz_health;None;100;4;0,0;ce;1;1,16555917263031;0,8517570709201822;0,851;14
dmoz_health;None;100;4;0,0;fl;1;0,4509335160255432;0,8539147556609039;0,853;20
dmoz_health;None;100;4;0,2;ce;1;0,885127067565918;0,8582068468178982;0,858;1096
dmoz_health;None;100;4;0,2;fl;1;0,5732735991477966;0,8565069375310078;0,857;1276
dmoz_health;merge;20;2;0,0;ce;1;0,469377338886261;0,8640812208989684;0,864;525
dmoz_health;merge;20;2;0,0;fl;1;0,3476945757865906;0,8648329818531719;0,865;1499
dmoz_health;merge;20;2;0,2;ce;1;0,5390983819961548;0,8741247642859131;0,874;1358
dmoz_health;merge;20;2;0,2;fl;1;0,35480955243110657;0,8692348686757289;0,869;1084
dmoz_health;merge;20;3;0,0;ce;1;0,6045159697532654;0,8759136547550058;0,876;1365
dmoz_health;merge;20;3;0,0;fl;1;0,3419420123100281;0,8688745319711739;0,869;474
dmoz_health;merge;20;3;0,2;ce;1;0,5446816682815552;0,8760444852617724;0,876;832
dmoz_health;merge;20;3;0,2;fl;1;0,39599746465682983;0,8800351927752207;0,88;1479
dmoz_health;merge;20;4;0,0;ce;1;0,5749514102935791;0,8726667776379741;0,873;821
dmoz_health;merge;20;4;0,0;fl;1;0,4485776126384735;0,8745723000529281;0,875;855
dmoz_health;merge;20;4;0,2;ce;1;0,5646763443946838;0,8832512666557631;0,883;1304
dmoz_health;merge;20;4;0,2;fl;1;0,424441933631897;0,8810614084381412;0,881;1486
dmoz_health;merge;40;2;0,0;ce;1;0,5173303484916687;0,8680376213449931;0,868;1045
dmoz_health;merge;40;2;0,0;fl;1;0,3387090563774109;0,872714933803836;0,873;1314
dmoz_health;merge;40;2;0,2;ce;1;0,5256696343421936;0,8751403147710285;0,875;1363
dmoz_health;merge;40;2;0,2;fl;1;0,35985520482063293;0,8752456748121273;0,875;1453
dmoz_health;merge;40;3;0,0;ce;1;0,579477071762085;0,8810197437468289;0,881;779
dmoz_health;merge;40;3;0,0;fl;1;0,3863426744937897;0,8807857342043678;0,881;773
dmoz_health;merge;40;3;0,2;ce;1;0,5774800777435303;0,8868830832564418;0,887;1472
dmoz_health;merge;40;3;0,2;fl;1;0,4170883297920227;0,8866380985072535;0,887;1408
dmoz_health;merge;40;4;0,0;ce;1;0,8556393980979919;0,8797973175734146;0,88;911
dmoz_health;merge;40;4;0,0;fl;1;0,42446187138557434;0,8793675378088276;0,88;650
dmoz_health;merge;40;4;0,2;ce;1;0,6543158292770386;0,8932220687604222;0,893;1445
dmoz_health;merge;40;4;0,2;fl;1;0,46189990639686584;0,8905145949636979;0,891;1396
dmoz_health;merge;100;2;0,0;ce;1;0,5956977605819702;0,8787230105435049;0,879;1010
dmoz_health;merge;100;2;0,0;fl;1;0,46357065439224243;0,8773402729697897;0,878;1445
dmoz_health;merge;100;2;0,2;ce;1;0,5492832064628601;0,8800619484830011;0,88;1365
dmoz_health;merge;100;2;0,2;fl;1;0,39105090498924255;0,878870638322;0,879;1491
dmoz_health;merge;100;3;0,0;ce;1;0,6646443605422974;0,8826166188035651;0,883;480
dmoz_health;merge;100;3;0,0;fl;1;0,3877205550670624;0,8808770296300199;0,881;344
dmoz_health;merge;100;3;0,2;ce;1;0,76634681224823;0,8876753162607538;0,888;1282
dmoz_health;merge;100;3;0,2;fl;1;0,3961929976940155;0,8870889941694123;0,887;664
dmoz_health;merge;100;4;0,0;ce;1;0,6213955283164978;0,8786417463654367;0,879;330
dmoz_health;merge;100;4;0,0;fl;1;0,4963366687297821;0,881039657682654;0,881;835
dmoz_health;merge;100;4;0,2;ce;1;0,6638025641441345;0,8889856861961825;0,889;600
dmoz_health;merge;100;4;0,2;fl;1;0,6810390949249268;0,8929180852034458;0,893;1242
dmoz_science;None;20;2;0,0;ce;1;0,7977805733680725;0,7998064310025961;0,801;1379
dmoz_science;None;20;2;0,0;fl;1;0,4453181028366089;0,801262551335935;0,802;183
dmoz_science;None;20;2;0,2;ce;1;0,9431279301643372;0,802887667709962;0,804;657
dmoz_science;None;20;2;0,2;fl;1;0,7063887715339661;0,8085856136476881;0,81;1488
dmoz_science;None;20;3;0,0;ce;1;0,6790036559104919;0,7896016415699296;0,792;141
dmoz_science;None;20;3;0,0;fl;1;0,45189788937568665;0,8003575208232133;0,802;267
dmoz_science;None;20;3;0,2;ce;1;1,1068230867385864;0,8050649493222884;0,806;483
dmoz_science;None;20;3;0,2;fl;1;0,9016643166542053;0,8049185789960539;0,806;718
dmoz_science;None;20;4;0,0;ce;1;1,1630648374557495;0,773205958667767;0,777;928
dmoz_science;None;20;4;0,0;fl;1;0,5804721713066101;0,7805223269045032;0,782;187
dmoz_science;None;20;4;0,2;ce;1;1,6294221878051758;0,7928193774766513;0,794;665
dmoz_science;None;20;4;0,2;fl;1;1,08682119846344;0,7892644764055614;0,79;944
dmoz_science;None;40;2;0,0;ce;1;0,712066113948822;0,8038708634592766;0,805;84
dmoz_science;None;40;2;0,0;fl;1;0,468499094247818;0,8128777484029731;0,814;1499
dmoz_science;None;40;2;0,2;ce;1;0,9767427444458008;0,8122410746585973;0,814;995
dmoz_science;None;40;2;0,2;fl;1;0,6688899397850037;0,8008622664496218;0,803;1395
dmoz_science;None;40;3;0,0;ce;1;0,7137823104858398;0,8062586263755999;0,807;223
dmoz_science;None;40;3;0,0;fl;1;0,5779776573181152;0,7977187938894468;0,799;1499
dmoz_science;None;40;3;0,2;ce;1;1,2694551944732666;0,8048105270452927;0,806;760
dmoz_science;None;40;3;0,2;fl;1;0,7167679071426392;0,807175560839687;0,809;782
dmoz_science;None;40;4;0,0;ce;1;0,6303349137306213;0,80394100552632;0,805;63
dmoz_science;None;40;4;0,0;fl;1;0,7274125218391418;0,8129651689057853;0,813;36
dmoz_science;None;40;4;0,2;ce;1;1,6836775541305542;0,8018583952601961;0,802;784
dmoz_science;None;40;4;0,2;fl;1;0,9588459134101868;0,8019438887830728;0,803;538
dmoz_science;None;100;2;0,0;ce;1;0,7299069762229919;0,8038357101103502;0,805;400
dmoz_science;None;100;2;0,0;fl;1;0,4302002489566803;0,812289212090195;0,813;201
dmoz_science;None;100;2;0,2;ce;1;0,7811768054962158;0,8097861105858842;0,811;471
dmoz_science;None;100;2;0,2;fl;1;0,4834368824958801;0,805442170063098;0,807;146
dmoz_science;None;100;3;0,0;ce;1;1,541457176208496;0,8112483062760503;0,812;3
dmoz_science;None;100;3;0,0;fl;1;0,49991294741630554;0,8029671298002652;0,804;44
dmoz_science;None;100;3;0,2;ce;1;1,0972250699996948;0,8048128236139325;0,806;638
dmoz_science;None;100;3;0,2;fl;1;0,6647090911865234;0,8113270770461909;0,812;614
dmoz_science;None;100;4;0,0;ce;1;0,9400081634521484;0,8043839295370923;0,805;44
dmoz_science;None;100;4;0,0;fl;1;0,7142084240913391;0,8055044157835962;0,806;195
dmoz_science;None;100;4;0,2;ce;1;1,320902943611145;0,8073508070411615;0,808;432
dmoz_science;None;100;4;0,2;fl;1;0,8427919149398804;0,8010430577950044;0,802;505
dmoz_science;merge;20;2;0,0;ce;1;0,6428771018981934;0,8173278946979766;0,818;1499
dmoz_science;merge;20;2;0,0;fl;1;0,436614453792572;0,8184769224343846;0,819;1499
dmoz_science;merge;20;2;0,2;ce;1;0,6621641516685486;0,82456718613161;0,825;721
dmoz_science;merge;20;2;0,2;fl;1;0,4672766327857971;0,8225004090891193;0,823;1298
dmoz_science;merge;20;3;0,0;ce;1;0,678502082824707;0,8185155246344803;0,819;1262
dmoz_science;merge;20;3;0,0;fl;1;0,45525866746902466;0,8173681362618597;0,818;1456
dmoz_science;merge;20;3;0,2;ce;1;0,7114166021347046;0,8315572205948184;0,832;1380
dmoz_science;merge;20;3;0,2;fl;1;0,4761911928653717;0,8266652810765754;0,827;1040
dmoz_science;merge;20;4;0,0;ce;1;0,654297947883606;0,8234926199044829;0,824;910
dmoz_science;merge;20;4;0,0;fl;1;0,4517153203487396;0,8255319718459111;0,826;1429
dmoz_science;merge;20;4;0,2;ce;1;0,7455303072929382;0,827699297919384;0,828;1379
dmoz_science;merge;20;4;0,2;fl;1;0,454767644405365;0,8289318775066299;0,829;1128
dmoz_science;merge;40;2;0,0;ce;1;0,6065264940261841;0,8163412466718633;0,817;222
dmoz_science;merge;40;2;0,0;fl;1;0,42171406745910645;0,8184540533928276;0,819;1160
dmoz_science;merge;40;2;0,2;ce;1;0,6622178554534912;0,825544300313199;0,826;1261
dmoz_science;merge;40;2;0,2;fl;1;0,4319736659526825;0,8256411009540404;0,826;1310
dmoz_science;merge;40;3;0,0;ce;1;0,6815162897109985;0,8276727199757021;0,828;869
dmoz_science;merge;40;3;0,0;fl;1;0,4367987811565399;0,8204696538520315;0,821;731
dmoz_science;merge;40;3;0,2;ce;1;0,6740646958351135;0,8295959714733545;0,83;1048
dmoz_science;merge;40;3;0,2;fl;1;0,4289710819721222;0,8303123922254476;0,831;1118
dmoz_science;merge;40;4;0,0;ce;1;0,6753641963005066;0,8214381141720691;0,822;390
dmoz_science;merge;40;4;0,0;fl;1;0,44387850165367126;0,8280774904899073;0,828;542
dmoz_science;merge;40;4;0,2;ce;1;0,7349408864974976;0,8316354095377428;0,832;1471
dmoz_science;merge;40;4;0,2;fl;1;0,4359258711338043;0,8296690140259121;0,83;474
dmoz_science;merge;100;2;0,0;ce;1;0,6300567984580994;0,8214003618080074;0,822;915
dmoz_science;merge;100;2;0,0;fl;1;0,42453864216804504;0,818580035863235;0,819;81
dmoz_science;merge;100;2;0,2;ce;1;0,6567511558532715;0,8299636263784471;0,83;1358
dmoz_science;merge;100;2;0,2;fl;1;0,42954567074775696;0,8278168011950704;0,828;1294
dmoz_science;merge;100;3;0,0;ce;1;0,6872349381446838;0,8280619946382042;0,828;477
dmoz_science;merge;100;3;0,0;fl;1;0,43565672636032104;0,8204535650947722;0,821;283
dmoz_science;merge;100;3;0,2;ce;1;0,6977473497390747;0,8289450047733861;0,829;712
dmoz_science;merge;100;3;0,2;fl;1;0,4535427689552307;0,8302605278161992;0,83;906
dmoz_science;merge;100;4;0,0;ce;1;0,6862059235572815;0,8239423118309194;0,824;434
dmoz_science;merge;100;4;0,0;fl;1;0,4974488615989685;0,8267864310906778;0,827;843
dmoz_science;merge;100;4;0,2;ce;1;1,047631859779358;0,8299779850091277;0,83;1246
dmoz_science;merge;100;4;0,2;fl;1;0,42508265376091003;0,8306590225127131;0,831;315
dmoz_sports;None;20;2;0,0;ce;1;0,45855292677879333;0,8622090973853265;0,862;363
dmoz_sports;None;20;2;0,0;fl;1;0,7975687384605408;0,866182780446578;0,866;87
dmoz_sports;None;20;2;0,2;ce;1;0,669961154460907;0,8596874497708802;0,86;1382
dmoz_sports;None;20;2;0,2;fl;1;0,44047409296035767;0,8660187762836145;0,866;1383
dmoz_sports;None;20;3;0,0;ce;1;0,41870129108428955;0,8698776192753194;0,87;133
dmoz_sports;None;20;3;0,0;fl;1;0,5900036096572876;0,8602197959385386;0,86;82
dmoz_sports;None;20;3;0,2;ce;1;1,0493944883346558;0,8559200656536753;0,856;1031
dmoz_sports;None;20;3;0,2;fl;1;0,5126980543136597;0,8687154382208896;0,869;999
dmoz_sports;None;20;4;0,0;ce;1;1,0559993982315063;0,8476923415870397;0,848;1499
dmoz_sports;None;20;4;0,0;fl;1;0,3196966052055359;0,866459592102025;0,866;166
dmoz_sports;None;20;4;0,2;ce;1;0,817520797252655;0,8684330454091133;0,869;550
dmoz_sports;None;20;4;0,2;fl;1;0,7861244678497314;0,8486080690921733;0,849;1083
dmoz_sports;None;40;2;0,0;ce;1;0,4359661936759949;0,8679236517805919;0,868;344
dmoz_sports;None;40;2;0,0;fl;1;0,5314927697181702;0,8706468193547998;0,871;76
dmoz_sports;None;40;2;0,2;ce;1;0,5703898072242737;0,866804235729253;0,867;869
dmoz_sports;None;40;2;0,2;fl;1;0,42591747641563416;0,8662127975554574;0,866;1240
dmoz_sports;None;40;3;0,0;ce;1;0,47055715322494507;0,8598379720222951;0,86;145
dmoz_sports;None;40;3;0,0;fl;1;0,7852633595466614;0,8661635609974551;0,866;40
dmoz_sports;None;40;3;0,2;ce;1;0,6830628514289856;0,8740795770768239;0,874;861
dmoz_sports;None;40;3;0,2;fl;1;0,36570626497268677;0,8664758448444994;0,867;177
dmoz_sports;None;40;4;0,0;ce;1;0,6186801791191101;0,8611905438823697;0,86;54
dmoz_sports;None;40;4;0,0;fl;1;0,27960196137428284;0,8639490565723196;0,864;82
dmoz_sports;None;40;4;0,2;ce;1;1,0216020345687866;0,8733465503077276;0,873;798
dmoz_sports;None;40;4;0,2;fl;1;0,4361775517463684;0,8646888559691059;0,865;319
dmoz_sports;None;100;2;0,0;ce;1;1,164912462234497;0,8671509789607305;0,867;22
dmoz_sports;None;100;2;0,0;fl;1;0,30901262164115906;0,8677667537476772;0,868;262
dmoz_sports;None;100;2;0,2;ce;1;0,5232311487197876;0,8726930938739562;0,873;743
dmoz_sports;None;100;2;0,2;fl;1;0,3100360929965973;0,8728855769463401;0,873;442
dmoz_sports;None;100;3;0,0;ce;1;0,56402587890625;0,8648791249284512;0,865;443
dmoz_sports;None;100;3;0,0;fl;1;0,6331530213356018;0,872067835799787;0,872;18
dmoz_sports;None;100;3;0,2;ce;1;0,55057692527771;0,8767171413365791;0,877;255
dmoz_sports;None;100;3;0,2;fl;1;0,410505473613739;0,8690099585402388;0,869;941
dmoz_sports;None;100;4;0,0;ce;1;1,1183750629425049;0,868531391670128;0,868;14
dmoz_sports;None;100;4;0,0;fl;1;0,3887455463409424;0,8706576376735266;0,871;104
dmoz_sports;None;100;4;0,2;ce;1;0,7311199903488159;0,8708660996139655;0,871;502
dmoz_sports;None;100;4;0,2;fl;1;0,3993039131164551;0,8718648222939028;0,872;55
dmoz_sports;merge;20;2;0,0;ce;1;0,41315123438835144;0,8789709683941858;0,879;1497
dmoz_sports;merge;20;2;0,0;fl;1;0,26663970947265625;0,882943486279934;0,883;583
dmoz_sports;merge;20;2;0,2;ce;1;0,4224594533443451;0,8858428243536872;0,886;439
dmoz_sports;merge;20;2;0,2;fl;1;0,31486257910728455;0,8850734700209019;0,885;1281
dmoz_sports;merge;20;3;0,0;ce;1;0,429240345954895;0,8980289699215348;0,898;1489
dmoz_sports;merge;20;3;0,0;fl;1;0,3701000511646271;0,8940258352271209;0,894;1489
dmoz_sports;merge;20;3;0,2;ce;1;0,5066141486167908;0,8890483033987331;0,889;1183
dmoz_sports;merge;20;3;0,2;fl;1;0,34589970111846924;0,890070883510338;0,89;1474
dmoz_sports;merge;20;4;0,0;ce;1;0,46531328558921814;0,9000014045084525;0,9;1118
